product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,size,variation_type,variation_value,variation_desc,ingredients,price_usd,value_price_usd,sale_price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,highlights,primary_category,secondary_category,tertiary_category,child_count,child_max_price,child_min_price,hype_label
P425877,Mini ExfoliKate Intensive Pore Exfoliating Treatment,5946,Kate Somerville,63250,4.4019,413.0,0.5 oz,Size,0.5 oz,,"['Aqua/Water/Eau, Lactic Acid, Silica, Glycine Soja (Soybean) Oil, Pectin, Cetearyl Alcohol, Carica Papaya (Papaya) Fruit, Ceteareth-20, Cetyl Alcohol, Phenoxyethanol, Dehydroxanthan Gum, Glyceryl Stearate, PEG-100 Stearate, Salicylic Acid, Lactobacillus/Pumpkin Ferment Extract, Alcohol Denat., Sorbic Acid, Cinnamal, Mel/Honey/Miel, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Eugenol, Potassium Sorbate, Limonene, Linalool, Lavandula Angustifolia (Lavender) Oil, Beta-Carotene, Aloe Barbadensis Leaf Juice Powder, Bromelain, Papain, Retinyl Palmitate, Tocopheryl Acetate, Cinnamomum Cassia Leaf Oil, Acetic Acid, Pogostemon Cablin Oil, Pelargonium Graveolens Flower Oil, Aniba Rosaeodora (Rosewood) Wood Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, CI 75810 (Chlorophyllin-Copper Complex).']",28.0,,,0,0,0,0,0,"['Good for: Dullness/Uneven Texture', 'Good for: Pores', 'AHA/Glycolic Acid', 'Salicylic Acid', 'Cruelty-Free']",Mini Size,Skincare,,0,,,overrated
P404322,ExfoliKate Cleanser Daily Foaming Wash,5946,Kate Somerville,62349,4.4494,948.0,4 oz/ 118 mL,Size,4 oz/ 118 mL,,"['Aqua/Water/Eau, Stearic Acid, Sodium Cocoyl Glycinate, Lauramidopropyl Betaine, Glycerin, Hydroxypropyl Starch Phosphate, CetearylPhosphate, Xylitylglucoside, Dimethicone PEG-8 Meadowfoamate, Anhydroxylitol, Xylitol, Leuconostoc/Radish Root Ferment Filtrate, Bromelain, Papain, Lactobacillus/Pumpkin Fruit Ferment Filtrate, Lauramide DIPA, Aloe Barbadensis Leaf Juice Powder, Lactic Acid, Glycolic Acid, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Aniba Rosaeodora (Rosewood) Wood Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Glucose, Pelargonium Graveolens Flower Oil,Citral, Benzyl Benzoate, Benzyl Alcohol, Sodium Hydroxide, Limonene, Chlorphenesin, Linalool,Citronellol, Maltodextrin, Geraniol,CI 75810(Chlorophyllin-CopperComplex).']",44.0,,,0,0,0,0,0,"['Good for: Dullness/Uneven Texture', 'Good for: Pores', 'AHA/Glycolic Acid', 'Best for Oily, Combo, Normal Skin', 'Cruelty-Free']",Skincare,Cleansers,Face Wash & Cleansers,2,68.0,22.0,overrated
P415667,EradiKate Daily Cleanser Acne Treatment,5946,Kate Somerville,36518,4.2392,623.0,4 oz/ 120 mL,Size,4 oz/ 120 mL,,"['Aqua/Water/Eau, Sodium Cocoyl Isethionate, Coco-Glucoside, Acrylates Copolymer, Coconut Alcohol, Glycereth-18 Ethylhexanoate, Glycereth-18, Stearyl Alcohol, Mel Extract/Honey Extract/Extrait de Miel, Oryza Sativa (Rice) Bran Extract, Avena Sativa (Oat) Kernel Extract, Oligopeptide-10, Boswellia Serrata Extract, Behenyl Alcohol, Glycerin, Xanthan Gum, Caprylyl Glycol, Hexylene Glycol, Butylene Glycol, Phenoxyethanol, Parfum/Fragrance, Citric Acid, Sodium Hydroxide, Ethylhexylglycerin, Disodium EDTA, Disodium Carboxyethyl Siliconate, Linalool, Potassium Sorbate, Sodium Benzoate , CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides).']",44.0,,,0,0,0,0,0,"['Good for: Pores', 'Good for: Acne/Blemishes', 'Best for Oily, Combo, Normal Skin', 'Cruelty-Free']",Skincare,Treatments,Blemish & Acne Treatments,0,,,overrated
P232907,Anti Bac Acne Clearing Lotion,5946,Kate Somerville,28025,4.4599,611.0,1.7 oz,Size,1.7 oz,,"['Benzoyl Peroxide 5%, Water/Aqua/Eau, PPG-2 Myristyl Ether Propionate, Argania Spinosa Kernel Extract, PEG-40 Sterate, Serenoa Serrulata Fruit Extract, Sesamum Indicum (Sesame) Seed Extract, Alcohol Denat., Sorbitan Stearate, Hydrogenated Methyl Abeitate, Methyl Methacrylate Crosspolymer, Carbomer, Glyceryl Stearate, Cetyl Alcohol, Tetrasodium EDTA, Hydrogenated Lecithin, Cholesterol, Ceramide NS, Ceramide NP, Oleic Acid, Palmitic Acid, Sodium Ascorbate, Sodium Hydroxide, EDTA, Ethyhexylglycerin, Phenoxyethanol. -Five Percent Benzoyl Peroxide: Helps diminish the look of blemishes.', 'Benzoyl Peroxide 5%, Water/Aqua/Eau, PPG-2 Myristyl Ether Propionate, Argania Spinosa Kernel Extract, PEG-40 Sterate, Serenoa Serrulata Fruit Extract, Sesamum Indicum (Sesame) Seed Extract, Alcohol Denat., Sorbitan Stearate, Hydrogenated Methyl Abeitate, Methyl Methacrylate Crosspolymer, Carbomer, Glyceryl Stearate, Cetyl Alcohol, Tetrasodium EDTA, Hydrogenated Lecithin, Cholesterol, Ceramide NS, Ceramide NP, Oleic Acid, Palmitic Acid, Sodium Ascorbate, Sodium Hydroxide, EDTA, Ethyhexylglycerin, Phenoxyethanol.']",56.0,,,0,0,0,0,0,"['Best for Oily, Combo, Normal Skin', 'Good for: Acne/Blemishes', 'Cruelty-Free']",Skincare,Treatments,Face Serums,0,,,overrated
P377368,D-Scar Scar Diminishing Serum,5946,Kate Somerville,29199,4.0531,414.0,0.66 oz,Size,0.66 oz,,"['Water, Caprylic/Capric Triglyceride, Divinyldimethicone/Dimethicone Copolymer, Cetearyl Alcohol, Dimethicone, Glycerin, Propanediol, Cyclopentasiloxane, Sodium Ascorbyl Glucoside, Bis-PEG/PPG-20/5 PEG/PPG-20/5 Dimethicone, Methoxy PEG/PPG-25/4 Dimethicone, Glyceryl Stearate, sh-Polypeptide-7, Sodium Chloride, Sodium Phosphate, Disodium EDTA, Ammonium Acryloyldimethyltaurate/VP Copolymer, Dimethiconol, Cyclohexasiloxane, Glucosamine HCl, Tocopheryl Acetate, Allantoin, Portulaca Oleracea Extract, Butylene Glycol, Elaeis Guineensis (Palm) Oil, Tocotrienols, Pisum Sativum (Pea) Extract, Bambusa Vulgaris Extract, C12-13 Pareth-23, C12-13 Pareth-3, Tocopherol, Xanthan Gum, Protease, Sodium Hydroxide, Hippophae Rhamnoides Fruit Extract, Maltodextrin Ethylhexylglycerin, Phenoxyethanol.']",56.0,,,0,0,0,0,0,,Skincare,Treatments,Face Serums,0,,,overrated
P469111,KateCeuticals Lifting Eye Cream,5946,Kate Somerville,3993,4.6354,96.0,0.5 oz/ 15 mL,Size,0.5 oz/ 15 mL,,"['Aqua/Water/Eau, Glycerin, Propanediol, Coco-Caprylate/Caprate, Cocoglycerides, Butyrospermum Parkii (Shea) Butter, Stearyl Heptanoate, Pentaerythrityl Distearate, Squalane, Triheptanoin, Potassium Cetyl Phosphate, Stearyl Alcohol, Stearyl Caprylate, 1,2-Hexanediol, Glyceryl Stearate Citrate, Tetrahexyldecyl Ascorbate, Palmitoyl Tripeptide-5, Palmitoyl Hexapeptide-12, Morus Alba Leaf Extract, Undaria Pinnatifida Extract, Hydrolyzed Hyaluronic Acid, Adenosine, Ceramide NG, Phytosterols, Faex/Yeast Extract/Extrait de Levure, Withania Somnifera Root Extract, Soy Amino Acids, Hordeum Vulgare/Hordeum Vulgare Extract/Extrait D’orge, Hydrolyzed Soy Protein, Cucumis Sativus (Cucumber) Seed Extract, Corallina Officinalis Extract, Helianthus Annuus (Sunflower) Seed Oil, Dipeptide Diaminobutyroyl Benzylamide Diacetate, C12-15 Alkyl Benzoate, Carthamus Tinctorius (Safflower) Seed Oil, Dilinoleic Acid/Butanediol Copolymer, Castor Oil/IPDI Copolymer, PEG-10 Phytosterol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Tocopheryl Acetate, Behenyl Alcohol, Tribehenin, Potassium Sorbate, Sodium Benzoate, Lactic Acid, Citric Acid, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol.']",140.0,,,0,0,0,0,0,"['Good for: Anti-Aging', 'Good for: Loss of firmness', 'Good for: Dark Circles', 'Good for: Dryness', 'Vitamin C', 'Hyaluronic Acid']",Skincare,Eye Care,Eye Creams & Treatments,0,,,underrated
P469112,KateCeuticals Total Repair Cream,5946,Kate Somerville,2129,4.7143,91.0,1 oz/ 30 mL,Size,1 oz/ 30 mL,,"['Aqua/Water/Eau, Cetearyl Alcohol, Dimethicone, Stearic Acid, Ceteareth-20, Glycerin, Isocetyl Stearoyl Stearate, Isopropyl Myristate, C12-15 Alkyl Benzoate, Cannabis Sativa Seed Oil, Caprylic/Capric Triglyceride, Orbignya Oleifera Seed Oil, Ceramide NG, Cholesterol, Adenosine, Squalane, Macadamia Ternifolia Seed Oil, Copper PCA, Serica/Silk Powder/Poudre de Soie, Sodium Hyaluronate, Palmitoyl Hexapeptide-12, Allantoin, Simmondsia Chinensis (Jojoba) Seed Oil, Citrus Paradisi (Grapefruit) Peel Oil, Ascorbyl Palmitate, Triacetin, PEG-10 Phytosterol, Sodium PCA, Tribehenin, Urea, Polyquaternium-51, Butylene Glycol, Trehalose, Potassium Sorbate, Sodium Benzoate, Disodium EDTA, Tocopheryl Acetate, Parfum/Fragrance, Hexylene Glycol, Lactic Acid, Aminomethyl Propanol, Xanthan Gum, BHT, Caprylyl Glycol, Chlorphenesin, Geraniol, Hexyl Cinnamal, Limonene.']",140.0,,,0,0,0,0,0,"['Good for: Anti-Aging', 'Good for: Loss of firmness', 'Good for: Dryness', 'Hyaluronic Acid']",Skincare,Moisturizers,Moisturizers,0,,,underrated
P502200,HydraKate Recharging Serum with Hyaluronic Acid,5946,Kate Somerville,1808,4.764,89.0,1 oz  / 30 mL,Size,1 oz  / 30 mL,,"['Aqua/Water/Eau, Glycerin, Betaine, Propanediol, Isostearyl Isostearate, Caprylic/Capric Triglyceride, C9-12 Alkane, Glyceryl Glucoside, Isononyl Isononanoate, 1,2-Hexanediol, Spirulina Maxima Extract, Palmitoyl Tetrapeptide-7, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Coco-Caprylate/Caprate, Caprylyl/Capryl Glucoside, Ethylhexylglycerin, Sucrose, Lecithin, Chrysin, Parfum/Fragrance, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Pentylene Glycol, Ethylhexyl Isononanoate, Polyisobutene, Disodium EDTA, XanthanGum, Citric Acid, Sorbitan Oleate, Sodium Hydroxide, Phenoxyethanol, Linalool, Limonene.']",78.0,,,0,0,0,0,0,"['Hyaluronic Acid', 'Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Plumping', 'Hydrating', 'Good for: Dryness']",Skincare,Treatments,Face Serums,0,,,underrated
P502197,HydraKate Recharging Water Cream Moisturizer,5946,Kate Somerville,3226,4.8256,86.0,1.7 oz / 50 mL,Size,1.7 oz / 50 mL,,"['Aqua/Water/Eau, Dimethicone, Glycerin, Propanediol, Diphenylsiloxy Phenyl Trimethicone, Glyceryl Glucoside, Dimethicone/PEG-10/15 Crosspolymer, Spirulina Maxima Extract, Palmitoyl Tetrapeptide-7, Rosmarinus Officinalis (Rosemary) Leaf Extract, Calendula OfficinalisFlower Extract, Tocopheryl Acetate, Tocopherol, Hydrolyzed Hyaluronic Acid, Ethylhexylglycerin, Polysilicone-11, Lecithin, Chrysin, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Sodium Chloride, Disteardimonium Hectorite, Sucrose, Sodium Citrate, Parfum/Fragrance, 1,2-Hexanediol, Triethyl Citrate, Dipropylene Glycol, PentyleneGlycol, Disodium EDTA, Phenoxyethanol, Linalool, Limonene.']",76.0,,,0,0,0,0,0,"['Hyaluronic Acid', 'Good for: Dullness/Uneven Texture', 'Plumping', 'Hydrating', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']",Skincare,Moisturizers,Moisturizers,0,,,underrated
P469110,KateCeuticals Firming Serum with Hyaluronic Acid,5946,Kate Somerville,2724,4.8765,81.0,1 oz/ 30 mL,Size,1 oz/ 30 mL,,"['Aqua/Water/Eau, Dimethicone, Isohexadecane, Glycerin, Propanediol, Polysilicone-11, Diisopropyl Sebacate, Polysorbate 20, Isocetyl Stearate, Myristyl Alcohol, Dipalmitoyl Hydroxyproline, Glycine Soja (Soybean) Seed Extract, Adenosine, Ceramide NG, Pisum Sativum (Pea) Extract, Sodium Hyaluronate, Palmitoyl Tripeptide-5, Tropaeolum Majus Flower/Leaf/Stem Extract, Citrus Aurantifolia (Lime) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Paradisi (Grapefruit) Peel Oil, Mentha Piperita (Peppermint) Oil, Zingiber Officinale (Ginger) Root Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Tocopherol, Myristyl Glucoside, Polymethylsilsesquioxane, Polyacrylate-13, Commiphora Mukul Resin Extract, Sucrose Palmitate, Polysorbate 80, Polyisobutene, Ammonium Polyacryloyldimethyl Taurate, Caprylic/Capric Triglyceride, Glyceryl Linoleate, Tocopheryl Acetate, Aminomethyl Propanol, Sorbitan Isostearate, Potassium Sorbate, Citric Acid, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Citral, Limonene, Linalool.']",110.0,,,0,0,0,0,0,"['Good for: Anti-Aging', 'Good for: Loss of firmness', 'Good for: Dryness', 'Hyaluronic Acid']",Skincare,Treatments,Face Serums,0,,,underrated
P479703,EradiKate Clarifying Acne Gel Cleanser with Salicylic Acid,5946,Kate Somerville,2655,4.6709,79.0,4 oz/ 120 mL,Size,4 oz/ 120 mL,,"['Salicylic Acid 1%, Aqua/Water/Eau, Cocamidopropyl Hydroxysultaine, Disodium Cocoyl Glutamate, Maltooligosyl Glucoside, Hydrogenated Starch Hydrolysate, Propanediol, Sodium Cocoyl Glutamate, Niacinamide, Rosmarinus Officinalis (Rosemary) Leaf Oil, Glycerin, Lactobacillus Ferment, Citrullus Vulgaris (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, PEG-9 Cocoate, Polyglyceryl-6 Ricinoleate, Polyglyceryl-6 Caprylate, Polyglyceryl-4 Cocoate, Polyglyceryl-4 Caprate, Propylene Glycol, Polysorbate 20, PEG-32 Distearate, PEG-175 Distearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, 1,2-Hexanediol, Saccharide Isomerate, Sodium Lactate, Sodium PCA, Polydextrose, Dextrin, Amylopectin, Maltodextrin, Thymol, Terpineol, Sorbeth-450 Tristearate, Caprylhydroxamic Acid, Sodium Citrate, Sodium Benzoate, Potassium Sorbate, Citric Acid, Sodium Chloride, Disodium EDTA, Sodium Hydroxide.']",44.0,,,0,0,0,0,0,"['Salicylic Acid', 'Niacinamide', 'Good for: Redness', 'Good for: Pores', 'Good for: Dullness/Uneven Texture', 'Good for: Acne/Blemishes']",Skincare,Treatments,Blemish & Acne Treatments,0,,,underrated
P467028,Glow In A Wink ExfoliKate Bestsellers Set,5946,Kate Somerville,3372,4.9067,75.0,,,,,"['ExfoliKate Intensive Pore Exfoliating Treatment:', 'Aqua/Water/Eau, Lactic Acid, Silica, Glycine Soja (Soybean) Oil, Pectin, Cetearyl Alcohol, Carica Papaya (Papaya) Fruit, Ceteareth-20, Cetyl Alcohol, Phenoxyethanol, Dehydroxanthan Gum, Glyceryl Stearate, PEG-100 Stearate, Salicylic Acid, Lactobacillus/Pumpkin Ferment Extract, Alcohol Denat., Sorbic Acid, Cinnamal, Mel/Honey/Miel, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Eugenol, Potassium Sorbate, Limonene, Linalool, Lavandula Angustifolia (Lavender) Oil, Beta-Carotene, Aloe Barbadensis Leaf Juice Powder, Bromelain, Papain, Retinyl Palmitate, Tocopheryl Acetate, Cinnamomum Cassia Leaf Oil, Acetic Acid, Pogostemon Cablin Oil, Pelargonium Graveolens Flower Oil, Aniba Rosaeodora (Rosewood) Wood Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, CI 75810 (Chlorophyllin-Copper Complex).', 'ExfoliKate Cleanser Daily Foaming Wash:', 'Aqua/Water/Eau, Stearic Acid, Sodium Cocoyl Glycinate, Lauramidopropyl Betaine, Glycerin, Hydroxypropyl Starch Phosphate, Cetearyl Phosphate, Xylitylglucoside, Dimethicone PEG-8 Meadowfoamate, Anhydroxylitol, Xylitol, Leuconostoc/Radish Root Ferment Filtrate, Bromelain, Papain, Lactobacillus/Pumpkin Fruit Ferment Filtrate, Lauramide DIPA, Aloe Barbadensis Leaf Juice Powder, Lactic Acid, Glycolic Acid, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Aniba Rosaeodora (Rosewood) Wood Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Glucose, Pelargonium Graveolens Flower Oil, Citral, Benzyl Benzoate, Benzyl Alcohol, Sodium Hydroxide, Limonene, Chlorphenesin, Linalool, Citronellol, Maltodextrin, Geraniol, CI 75810 (Chlorophyllin-Copper Complex).', 'Liquid ExfoliKate Triple Acid Resurfacing Treatment:', 'Aqua/Water/Eau, Pelargonium Graveolens Flower/Leaf/Stem Water, Lactic Acid, Sodium Hydroxide, Glycolic Acid, Propanediol, Phytic Acid, Glycerin, Papain, Boswellia Serrata Extract, Mel Extract/Honey Extract/Extrait de Miel, Camellia Sinensis Leaf Extract, Aspalathus Linearis Extract, Bromelain, Microcitrus Australasica Fruit Extract, Tetrapeptide-14, Lactobacillus/Pumpkin Fruit Ferment Filtrate, Leuconostoc/Radish Root Ferment Filtrate, 1, 2-Hexanediol, Butylene Glycol, Citric Acid, Malic Acid, Tartaric Acid, Caprylhydroxamic Acid, Phenoxyethanol, Sodium Benzoate, Maltodextrin, Citronellol, Geraniol, Linalool.']",72.0,119.0,,0,0,0,0,0,,Skincare,Value & Gift Sets,,0,,,underrated
P502195,DelIKate Try Me Kit,5946,Kate Somerville,1959,5.0,3.0,,,,,"['DeliKate Soothing Cleanser', 'Aqua/Water/ Eau, Caprylic/Capric Triglyceride, Glycerin, Polyglyceryl-3 Methylglucose Distearate, Propanediol, Glyceryl Stearate, Cetearyl Alcohol, Xylitylglucoside, Betaine, Phospholipids, Linoleic Acid, Glycine Soja (Soybean) Sterols, Ceramide NP, Ceramide AP, Ceramide EOP, Phtosphingosine, Cholesterol, Aloe Barbadensis Leaf Juice, Tasmannia Lanceolata Fruit/Leaf Extract, Cucumis Sativus (Cucumber) Seed Oil, Ectoin, Hydroxyectoin, Sodium Lauroyl Lactylate, Zingiber Officinale (Ginger) Root Extract, Bisabolol, Tocopherol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Carbomer, Anhydroxylitol, Oryza Sativa (Rice) Bran Extract, 1,2-Hexanediol, Stearic Acid, Sodium Lauroyl Glutamate, Saccharide Isomerate, Xylitol, Trisodium Ethylenediamine Disuccinate, Caprylhydroxamic Acid, Helianthus Annuus (Sunflower) Seed Oil, Xanthan Gum, Citric Acid, Sodium Citrate', 'DeliKate Recovery Serum', 'Aqua/Water/Eau, Glycerin, Hydrolyzed Yeast Protein, Butylene Glycol, Propanediol, Cucumis Sativus (Cucumber) Seed Oil, Ectoin, Hydroxyectoin, Ceramide NP, Ceramide AP, Ceramide EOP, Palmitoyl Tripeptide-8, Tasmannia Lanceolata Fruit Extract, Hippophae Rhamnoides Oil, Tocopherol, Cholesterol, Ethylhexylglycerin, Carbomer, Aspergillus/Molasses Ferment Filtrate, Phytosphingosine, Adenosine, Caprylhydroxamic Acid, Xanthan Gum, 1,2-Hexanediol, Glycine Soja (Soybean) Extract, Lecithin, Sclerotium Gum, Pullulan, Dextran, Pentylene Glycol, Sodium Lauroyl Lactylate, Disodium EDTA, Silica, Sodium Benzoate, Phenoxyethanol', 'DeliKate Recovery Cream', 'Aqua/Water/ Eau, Glycerin, Trimethylolpropane Tricaprylate/Tricaprate, Pentaerythrityl Tetraisostearate, Coco-Caprylate/Caprate, Pentaerythrityl Distearate, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Bis-Stearyl Dimethicone, Propanediol, Butyrospermum Parkii (Shea) Butter, Pentylene Glycol, Hexyldecanol, Glyceryl Stearate, Dimethicone, Ceramide NP, Mel (Honey Extract, Extrait de Miel), Tetrapeptide-14, Ceramide EOP, Boswellia Serrata Extract, Phtosphingosine, Ceramide AP, Cholesterol, Camellia Sinensis Leaf Extract, Glycine Soja (Soybean) Seed Extract, Oryza Sativa (Rice) Bran Extract, Ectoin, Cetylhydroxyproline Palmitamide, Bisabolol, Cucumis Sativus (Cucumber) Seed Oil, Hydroxyectoin, Helianthus Annuus (Sunflower) Seed Oil, Adenosine, Tasmannia Lanceolata Fruit/Leaf Extract, Sorbitan Isostearate, Stearic Acid, Brassica Campestris (Rapeseed) Sterols, Tocopherol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Zingiber Officinale (Ginger) Root Extract, Aspalathus Linearis Extract, Aminomethyl Propanol, Hydroxyphenyl Propamidobenzoic Acid, 1,2-Hexanediol, PEG-40 Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Butylene Glycol, 4-t-Butylcyclohexanol, Isohexadecane, Polysilicone-11, Ceteareth-20, Sodium Lauroyl Lactylate, Caprylhydroxamic Acid, Xanthan Gum, Polysorbate 60, Trisodium Ethylenediamine Disuccinate, Carbomer, Citric Acid, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate']",49.0,75.0,37.0,0,0,0,0,0,"['Good for: Redness', 'Best for Dry Skin', 'Good for: Dryness', 'Cruelty-Free']",Skincare,Value & Gift Sets,,0,,,underrated
P500155,ExfoliKate All Over Glow Kit,5946,Kate Somerville,1243,5.0,1.0,,,,,"['ExfoliKate Intensive Exfoliating Treatment:', 'Aqua/Water/Eau, Lactic Acid, Silica, Glycine Soja (Soybean) Oil, Pectin, Cetearyl Alcohol, Carica Papaya (Papaya) Fruit, Ceteareth-20, Cetyl Alcohol, Phenoxyethanol, Dehydroxanthan Gum, Glyceryl Stearate, PEG-100 Stearate, Salicylic Acid, Lactobacillus/Pumpkin Ferment Extract, Alcohol Denat., Sorbic Acid, Cinnamal, Mel/Honey/Miel, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Eugenol, Potassium Sorbate, Limonene, Linalool, Lavandula Angustifolia (Lavender) Oil, Beta-Carotene, Aloe Barbadensis Leaf Juice Powder, Bromelain, Papain, Retinyl Palmitate, Tocopheryl Acetate, Cinnamomum Cassia Leaf Oil, Acetic Acid, Pogostemon Cablin Oil, Pelargonium Graveolens Flower Oil, Aniba Rosaeodora (Rosewood) Wood Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, CI 75810 (Chlorophyllin-Copper Complex).', 'ExfoliKate Resurfacing Body Scrub:', 'Aqua/Water/Eau, Pumice, Lactic Acid, Glycine Soja (Soybean) Oil, Sodium Cocoyl Isethionate, Glycerin, Cetearyl Alcohol, Sodium Hydroxide, Stearyl Alcohol, Capryloyl Glycerin/Sebacic Acid Copolymer, Glyceryl Stearate, 1,2-Hexandiol, Caffeine, Lactobacillus/Pumpkin Fruit Ferment Filtrate, Leuconostoc/Radish Root Ferment Filtrate, Aloe Barbadensis Leaf Extract, Bromelain, Papain, Mel/Honey/Miel, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Salicylic Acid, Polyisobutene, Maltodextrin, Coconut Acid, Sodium Isethionate, Lavandula Angustifolia (Lavender) Oil, Ceteareth-20, Caprylyl/Capryl Glucoside, PEG-40 Stearate, Aniba Rosodora (Rosewood) Wood Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Pelargonium Graveolens Flower Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Sorbitan Oleate, Potassium Sorbate, Xanthan Gum, Disodium EDTA, Phenoxyethanol, Ethylhexylglycerin, Citric Acid, Limonene, Linalool, CI 75810 (Chlorophyllin-Copper Complex).']",115.0,154.0,86.0,0,0,0,0,0,"['Good for: Dullness/Uneven Texture', 'Lactic Acid', 'Good for: Pores', 'Good for: Dryness', 'Without Parabens', 'Best for Dry, Combo, Normal Skin']",Skincare,Value & Gift Sets,,0,,,underrated
P439406,VANILLA | 28,6745,KAYALI,107686,3.8714,964.0,3.4 oz/100 mL,Size + Concentration + Formulation,3.4 oz/100 mL Eau de Parfum Spray,,"['Sd Alcohol 40-B/Alcohol Denat., Fragrance/Parfum, Water / Aqua / Eau, Butyl Methoxydibenzoylmethane, Alcohol, Tris(Tetramethylhydroxypiperidinol) Citrate, Ci 19140 (Yellow 5), Ci 60730 (Violet 2), Ci 14700 (Red 4), Citronellol, Coumarin, Limonene, Benzyl Salicylate, Butylphenyl Methylpropional.']",125.0,,,0,0,0,0,1,,Fragrance,Women,Perfume,2,89.0,25.0,overrated
P468450,VANILLA | 28 Travel Spray,6745,KAYALI,73671,3.8714,964.0,.34 oz / 10 mL,Size + Concentration + Formulation,.34 oz / 10 mL,,"['SD Alcohol 40-B/Alcohol Denat., Fragrance/Parfum, Water/Aqua/Eau, Butyl Methoxydibenzoylmethane, Alcohol, Tris (Tetramethylhydroxypiperidinol) Citrate, CI 19140 (Yellow 5), CI 60730 (Violet 2), CI 14700 (Red 4), Citronellol, Coumarin, Limonene, Benzyl Salicylate, Butylphenyl Methylpropional.']",25.0,,,0,0,0,0,0,"['Unisex/ Genderless Scent', 'Layerable Scent', 'Cruelty-Free']",Fragrance,Women,Rollerballs & Travel Size,0,,,overrated
